TOT_POP,0-9,0-9_y-o_%_of_total_pop,19-Oct,10-19_y-o_%_of_total_pop,20-29,20-29_y-o_%_of_total_pop,30-39,30-39_y-o_%_of_total_pop,40-49,40-49_y-o_%_of_total_pop,50-59,50-59_y-o_%_of_total_pop,60-69,60-69_y-o_%_of_total_pop,70-79,70-79_y-o_%_of_total_pop,80+,80+_y-o_%_of_total_pop,White-alone_pop,%_White-alone,Black-alone_pop,%_Black-alone,Native_American-American_Indian-alone_pop,%_NA-AI-alone,Asian-alone_pop,%_Asian-alone,Hawaiian-Pacific_Islander-alone_pop,%_Hawaiian-PI-alone,Two_or_more_races_pop,%_Two_or_more_races,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,Percent_of_Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
197683,31067,15.71556482,25952,13.12808891,54427,27.53246359,27616,13.9698406,16802,8.499466317,15947,8.066955682,13619,6.889312687,8142,4.118715317,4111,2.079592074,150682,76.22405569,31412,15.89008665,1877,0.949499957,4282,2.166094201,616,0.311610002,8814,4.458653501,197683,2845,21384,19.9,5.5,14.4,-2.8,2.8,0.1,9045,30077,42008,22050,26562,15.1,20.8,21.3,50531,64341,61301,3040,50531,93.7,255.0,223.5,86.2,78.1,7.1,6.2,89.80208357,80.75904993,2.132252143,96.23691593,76.60877343,285.1696862,14,192685,22983,11.9,1230,33,37,133,149266,59708,29.0,43287,5.1,7645,6.1,9041,8.4,12516,2.3,3393,4
146027,14406,9.865298883,21975,15.04858691,27807,19.04236888,16557,11.33831415,18058,12.36620625,18211,12.47098139,16132,11.04727208,8824,6.042718127,4057,2.778253337,111889,76.62213152,17250,11.81288392,892,0.610845939,12089,8.278606011,104,0.071219706,3803,2.604312901,146027,2067,8210,8.0,5.8,2.2,5.8,6.3,12.1,6478,13182,18090,51193,17045,12.4,10.8,9.2,71920,77797,75263,2534,71920,133.4,255.0,223.5,86.2,78.1,7.1,6.2,66.33614857,59.65612513,1.575079211,71.08951262,56.59034595,210.6527813,13,141812,25896,18.3,194,33,37,135,117322,36831,25.0,29330,5.6,6571,5.6,6602,8.9,10467,2.5,2894,3
12670,927,7.316495659,1163,9.179163378,1221,9.636937648,1283,10.12628256,1261,9.952644041,1852,14.617206,2397,18.9187056,1733,13.67797948,833,6.574585635,9829,77.57695343,2433,19.20284136,99,0.781373323,74,0.584056827,25,0.197316496,210,1.657458564,12670,16,711,6.2,12.0,-5.8,0.2,6.8,7.0,1192,3011,3813,1928,1983,16.6,29.3,28.1,46447,5348,5129,219,46447,86.1,255.0,223.5,86.2,78.1,7.1,6.2,5.755641096,5.176050356,0.136661396,6.168065665,4.910048711,18.27724146,0,12803,4684,36.6,1231,33,37,137,10791,5462,34.4,3712,11.1,1199,10.9,1171,16.1,1735,4.3,461,4
39639,4821,12.16226444,5070,12.79043366,5337,13.46401271,5266,13.28489619,4532,11.43318449,5238,13.21425868,4824,12.16983274,3044,7.679305734,1507,3.801811347,23222,58.58371806,14481,36.53220313,241,0.607987083,636,1.604480436,34,0.085774111,1025,2.585837181,39639,163,1858,11.9,9.4,2.4,1.7,0.1,1.7,3625,8466,9225,5498,6854,18.2,28.2,28.9,46355,17062,16249,813,46355,86.0,255.0,223.5,86.2,78.1,7.1,6.2,18.00693429,16.19364326,0.427554937,19.29723401,15.36143811,57.18165543,10,39546,8584,21.7,1232,33,37,139,30817,14947,39.6,12204,7.9,2445,8.6,2659,13.9,4273,3.5,1081,5
62162,7292,11.7306393,7757,12.47868473,6319,10.16537434,7579,12.19233615,8335,13.40851324,9178,14.76464721,8352,13.43586114,5132,8.255847624,2218,3.568096265,50445,81.15086387,9381,15.09121328,559,0.899263216,421,0.677262636,54,0.086869792,1302,2.094527203,62162,1394,1090,10.8,9.0,1.8,0.3,20.5,20.8,5189,12059,13349,11001,9207,15.1,21.9,20.8,54900,28265,27107,1158,54900,101.8,255.0,223.5,86.2,78.1,7.1,6.2,28.23852895,25.39492046,0.670492949,30.26198089,24.08985383,89.67244545,0,57630,13694,23.8,1233,33,37,141,48381,20437,31.0,14998,8.1,3938,8.6,4173,12.7,6154,3.3,1606,3
13422,1283,9.558933095,1423,10.60199672,1235,9.20131128,1379,10.27417672,1389,10.34868127,1953,14.55073759,2186,16.28669349,1733,12.91163761,841,6.265832216,9949,74.1245716,3093,23.0442557,75,0.558784086,72,0.536432722,2,0.014900909,231,1.721054984,13422,-38,81,8.9,10.8,-1.9,-0.3,-0.6,-0.9,1361,3112,3581,2060,2108,15.8,27.6,26.5,48337,5046,4804,242,48337,89.6,255.0,223.5,86.2,78.1,7.1,6.2,6.097254522,5.483263448,0.144772632,6.534157644,5.20147386,19.36204695,0,13506,4652,34.4,1234,33,37,143,10960,5389,35.2,3858,10.8,1185,10.8,1185,16.1,1764,4.3,467,5
39507,4350,11.01070696,4741,12.00040499,4499,11.38785532,4191,10.60824664,5013,12.68889058,5873,14.86572,5659,14.32404384,3437,8.6997241,1744,4.414407573,27569,69.78257018,10689,27.05596477,351,0.888450148,176,0.445490673,10,0.02531197,712,1.802212266,39507,112,450,10.4,11.4,-1.0,0.2,3.7,3.9,3813,10112,9727,4272,5773,14.8,23.4,22.6,50149,18261,17513,748,50149,93.0,255.0,223.5,86.2,78.1,7.1,6.2,17.94697023,16.13971756,0.426131157,19.23297318,15.3102837,56.99123745,6,39240,9982,25.4,1235,33,37,145,31247,15729,37.3,11655,9.1,2856,9.9,3085,14.9,4667,3.8,1185,3
179914,20885,11.60832398,26090,14.50137288,37013,20.57260691,21819,12.1274609,20349,11.31040386,20011,11.12253632,18271,10.15540758,10140,5.636026101,5336,2.965861467,106617,59.25997977,64297,35.7376302,936,0.520248563,3938,2.188823549,271,0.150627522,3855,2.142690397,179914,1297,6710,11.1,7.9,3.2,1.1,3.0,4.0,11323,25219,36324,34023,40201,23.2,26.5,25.6,43303,89961,86150,3811,43303,80.3,255.0,223.5,86.2,78.1,7.1,6.2,81.73010357,73.49991506,1.940591817,87.58653244,69.7226917,259.5368288,71,176484,30269,17.2,1236,33,37,147,141567,62692,35.7,50539,6.6,9319,7.3,10298,11.7,16605,3.1,4346,4
20611,1617,7.845325312,2075,10.06743972,1805,8.757459609,1667,8.087914221,2184,10.59628354,3082,14.95318034,3585,17.39362476,2831,13.73538402,1765,8.563388482,19136,92.84362719,901,4.371452137,128,0.621027607,136,0.659841832,2,0.009703556,308,1.494347678,20611,93,339,7.2,15.1,-7.8,0.1,12.3,12.4,1433,4108,5248,5014,2389,11.8,20.4,18.6,50467,8969,8633,336,50467,93.6,255.0,223.5,86.2,78.1,7.1,6.2,9.36302436,8.420171578,0.222314761,10.03393855,7.987451775,29.73261435,6,20434,7657,37.5,149,33,37,149,17304,7761,30.6,5295,10.2,1765,9.5,1651,13.6,2361,3.8,666,6
143351,16750,11.68460632,18779,13.10001325,17060,11.90085873,16015,11.17187881,18726,13.06304107,21006,14.6535427,17741,12.37591646,11630,8.11295352,5644,3.937189137,127477,88.92648115,9477,6.611045615,1613,1.125210149,2128,1.484468193,144,0.100452735,2512,1.752342153,143351,202,1259,10.8,10.9,-0.1,0.4,1.1,1.6,18335,33355,31381,15559,19631,13.8,20.6,19.1,48372,66526,64042,2484,48372,89.7,255.0,223.5,86.2,78.1,7.1,6.2,65.12051356,58.56290407,1.546215289,69.78677041,55.55330646,206.7924894,12,142827,32782,23.0,55,33,37,151,111088,51363,34.2,37992,9.1,10054,10.0,11162,13.3,14759,3.5,3861,3
44887,5557,12.37997639,5747,12.80326152,6086,13.55849132,4882,10.87620024,5603,12.48245594,6044,13.46492303,5552,12.3688373,3638,8.104796489,1778,3.961057767,27577,61.43649609,14347,31.96248357,1444,3.216967051,411,0.915632589,69,0.15371934,1039,2.314701361,44887,62,1150,11.7,12.4,-0.6,0.1,2.1,2.1,6035,10681,9590,4264,8698,19.9,31.1,29.1,38514,16519,15617,902,38514,71.4,255.0,223.5,86.2,78.1,7.1,6.2,20.3909599,18.33759845,0.484161015,21.85208867,17.39521362,64.75221291,0,45447,10922,24.0,416,33,37,153,34622,19038,39.8,13780,9.8,3404,11.0,3803,16.3,5648,4.1,1413,5
